,Id,LotFrontage,LotArea,YearBuilt,CentralAir,GrLivArea,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,OpenPorchSF,SalePrice,Condition,Mean_rank,YearRemod,Exterior,TotalSF,TotalBath,WoodYN
1344,1345,85.0,11103,2006,1,1456,3,1,1,440,0,155835,1,6.0,0,0,2184,2.5,1
1345,1346,50.0,6000,1920,1,960,2,1,0,308,0,108500,1,4.0,1,0,1920,1.0,1
1346,1347,71.5,20781,1968,1,2156,3,1,1,508,80,262500,0,7.0,1,1,3724,2.0,1
1347,1348,93.0,15306,2006,1,1776,3,1,1,712,0,283463,1,6.5,1,0,3508,3.0,1
1348,1349,71.5,16196,1998,1,1494,3,1,1,514,25,215000,1,6.0,0,0,2976,3.0,0
1349,1350,50.0,5250,1872,0,2358,4,1,0,0,54,122000,1,6.5,1,0,2837,2.0,1
1350,1351,91.0,11643,1969,1,2634,6,2,0,968,0,200000,0,5.0,0,0,3882,4.5,1
1351,1352,70.0,9247,1962,1,1716,4,1,1,490,84,171000,1,6.0,0,0,2574,1.5,1
1352,1353,50.0,6000,1937,1,1176,2,1,0,624,0,134900,1,7.5,1,0,1874,1.0,0
1353,1354,56.0,14720,1995,1,3238,4,1,1,666,86,410000,1,6.5,1,0,5271,3.5,0
1354,1355,79.0,10316,2000,1,1865,3,1,1,839,184,235000,1,6.0,0,0,2857,3.5,1
1355,1356,102.0,10192,1968,1,1920,4,1,1,487,98,170000,1,6.5,1,0,2490,3.0,1
1356,1357,108.75,9477,1966,1,892,3,1,0,264,0,110000,1,5.0,0,0,1756,1.0,1
1357,1358,115.5,12537,1971,1,1078,3,1,1,500,0,149900,1,5.5,1,0,2156,2.5,1
1358,1359,122.25,2117,2000,1,1573,3,1,0,440,32,177500,1,5.5,0,0,2329,2.5,1
1359,1360,129.0,16737,2004,1,1980,3,1,1,770,45,315000,1,7.0,1,0,3960,3.0,0
1360,1361,51.0,9842,1921,1,2601,4,1,0,621,0,189000,0,5.5,1,1,3213,3.5,0
1361,1362,124.0,16158,2005,1,1530,3,1,1,430,36,260000,1,6.0,0,0,3060,3.0,0
1362,1363,98.5,12513,1920,1,1738,4,1,1,368,0,104900,0,4.0,1,0,2453,2.0,0
1363,1364,73.0,8499,2006,1,1412,3,1,1,432,36,156932,1,5.5,1,0,2028,2.5,1
1364,1365,30.0,3180,2005,1,1200,2,1,0,480,166,144152,1,6.0,0,0,1720,2.5,1
1365,1366,49.0,7500,2000,1,1674,3,1,0,663,96,216000,1,6.0,0,0,2488,3.5,1
1366,1367,68.0,9179,1999,1,1790,3,1,0,588,88,193000,1,6.0,0,0,2663,3.5,1
1367,1368,41.0,2665,1977,1,1475,4,1,1,336,26,127000,1,5.5,0,1,2232,2.0,0
1368,1369,44.5,4435,2003,1,848,1,1,0,420,0,144000,1,5.5,1,0,1696,2.0,0
1369,1370,48.0,10635,2003,1,1668,3,1,1,502,262,232000,1,6.5,0,0,3325,3.0,1
1370,1371,90.0,5400,1920,1,1374,2,1,0,338,0,105000,0,5.0,1,0,2214,1.0,1
1371,1372,80.0,9600,1955,1,1661,3,1,1,377,28,165500,1,6.0,1,0,2653,2.0,1
1372,1373,75.0,9750,1998,1,2097,3,1,1,583,170,274300,1,6.5,0,0,3205,3.5,0
1373,1374,80.0,11400,2001,1,2633,2,1,2,804,140,466500,1,7.5,1,0,5266,3.5,0
1374,1375,85.0,10625,2005,1,1958,3,1,1,936,210,250000,1,6.0,0,1,2984,2.5,0
1375,1376,89.0,10991,2007,1,1571,3,1,1,722,36,239000,1,6.5,0,0,3142,2.0,0
1376,1377,52.0,6292,1930,0,790,2,1,0,160,141,91000,1,5.5,1,0,1558,1.0,1
1377,1378,60.0,10998,1941,1,1604,3,1,0,660,68,117000,1,5.0,1,0,2588,2.0,1
1378,1379,21.0,1953,1973,1,987,2,1,0,264,0,83000,1,5.5,0,0,1470,1.5,0
1379,1380,73.0,9735,2006,1,1394,3,1,0,400,0,167500,1,5.0,1,0,1778,2.5,0
1380,1381,45.0,8212,1914,0,864,2,1,0,200,0,58500,1,3.0,1,0,1728,2.0,1
1381,1382,52.5,12925,1970,1,2117,4,1,2,550,42,237500,1,6.5,0,1,3322,2.5,1
1382,1383,60.0,7200,1920,1,1762,4,1,0,576,0,157000,1,7.0,1,0,2358,2.5,0
1383,1384,60.0,25339,1918,1,1416,3,1,0,576,0,112000,1,6.0,1,0,2232,2.0,1
1384,1385,60.0,9060,1939,1,1258,2,1,0,280,0,105000,1,5.5,1,1,1818,1.0,1
1385,1386,40.0,5436,1922,1,1154,3,1,0,240,96,125500,1,6.0,1,0,1950,2.0,1
1386,1387,80.0,16692,1978,1,2784,5,1,2,564,112,250000,0,6.0,0,0,4176,4.5,1
1387,1388,60.0,8520,1916,0,2526,5,1,1,216,15,136000,0,6.5,1,0,3240,2.0,0
1388,1389,42.0,14892,2006,1,1746,3,1,2,758,39,377500,1,7.0,1,0,3492,3.0,0
1389,1390,60.0,6000,1941,1,1218,3,1,1,440,0,131000,1,6.0,1,0,1953,1.5,1
1390,1391,70.0,9100,2000,1,1525,3,1,0,541,36,235000,1,6.0,0,0,3050,3.0,0
1391,1392,65.0,8944,1967,1,1584,4,2,0,792,152,124000,1,5.0,0,0,3168,2.0,1
1392,1393,68.0,7838,1967,1,900,3,1,1,288,144,123000,1,5.0,0,0,1764,2.0,0
1393,1394,60.0,10800,1905,0,1912,3,2,1,672,25,163000,1,6.5,1,0,2394,2.0,1
1394,1395,53.0,4045,2006,1,1500,2,1,1,648,20,246578,1,6.0,0,0,2856,3.0,0
1395,1396,88.0,12665,2005,1,2482,4,1,1,642,39,281213,1,6.5,1,0,3576,2.5,0
1396,1397,69.5,57200,1948,1,1687,3,1,2,572,0,160000,1,5.0,1,0,2434,2.0,1
1397,1398,51.0,6120,1920,1,1513,4,1,0,180,0,137500,1,6.5,1,0,2452,1.5,0
1398,1399,60.0,7200,1950,1,1904,3,1,0,240,0,138000,1,4.5,1,1,3112,2.5,1
1399,1400,51.0,6171,1925,1,1608,3,1,1,216,16,137450,1,6.0,1,1,2584,2.5,0
1400,1401,50.0,6000,1929,1,1158,3,1,1,208,0,120000,1,6.5,1,1,2020,1.0,1
1401,1402,62.0,7415,2004,1,1593,3,1,1,398,75,193000,1,5.5,0,0,2432,3.5,0
1402,1403,64.0,6762,2006,1,1294,2,1,1,662,55,193879,1,6.0,0,0,2580,2.0,0
1403,1404,49.0,15256,2007,1,1464,3,1,0,754,160,282922,0,6.5,0,0,2949,3.0,0
1404,1405,60.0,10410,1915,1,1214,3,1,0,936,0,105000,0,3.5,1,0,1886,1.0,0
1405,1406,44.0,3842,2004,1,1646,2,1,1,482,53,275000,1,6.5,1,1,3240,3.5,0
1406,1407,70.0,8445,1972,1,768,2,1,0,396,0,133000,1,6.0,1,1,1536,2.0,0
1407,1408,65.0,8780,1985,1,833,3,1,0,0,0,112000,1,5.0,0,1,1666,2.0,1
1408,1409,60.0,7740,1910,1,1363,3,1,0,528,0,125500,1,5.5,1,0,1985,1.0,1
1409,1410,46.0,20544,1986,1,2093,3,1,1,542,63,215000,1,6.5,1,0,2884,2.5,0
1410,1411,79.0,12420,2001,1,1840,3,1,0,622,45,230000,1,6.0,0,0,2784,3.5,1
1411,1412,80.0,9600,1950,1,1668,3,1,0,271,0,140000,1,7.0,1,0,2524,1.5,1
1412,1413,60.0,7200,1949,0,1040,2,2,0,420,0,90000,1,4.5,1,1,1040,2.0,1
1413,1414,88.0,10994,2005,1,1844,2,1,1,620,44,257000,1,6.5,1,0,3688,3.0,0
1414,1415,64.0,13053,1923,1,1848,4,1,1,370,0,207000,1,6.5,1,0,2681,1.5,1
1415,1416,51.0,3635,2007,1,1569,1,1,1,660,20,175900,1,6.0,0,0,2955,2.5,0
1416,1417,60.0,11340,1885,1,2290,4,2,0,560,0,122500,1,5.0,1,1,3067,2.0,1
1417,1418,65.5,16545,1998,1,2450,3,1,1,1069,126,340000,1,6.5,0,0,3734,3.5,1
1418,1419,71.0,9204,1963,1,1144,3,1,0,336,88,124000,1,5.0,0,0,2288,2.5,1
1419,1420,80.5,16381,1969,1,1844,3,1,1,540,73,223000,1,5.5,0,0,3688,3.0,1
1420,1421,90.0,11700,1968,1,1416,3,1,1,776,169,179900,1,6.0,0,0,2124,2.5,1
1421,1422,53.0,4043,1977,1,1069,2,1,1,440,55,127500,1,5.5,0,0,2138,2.0,1
1422,1423,37.0,4435,2003,1,848,1,1,0,420,0,136500,1,5.5,0,0,1696,2.0,0
1423,1424,51.333333333333336,19690,1966,1,2201,4,1,1,432,236,274970,1,6.5,0,0,2898,2.0,0
1424,1425,65.66666666666667,9503,1958,1,1344,2,1,1,484,28,144000,1,5.0,1,0,2368,2.0,0
1425,1426,80.0,10721,1959,1,1252,3,1,0,528,39,142000,1,6.0,0,0,2504,1.0,1
1426,1427,81.0,10944,1994,1,2127,3,1,2,525,132,271000,1,6.0,0,0,3350,3.5,0
1427,1428,60.0,10930,1945,1,1558,3,1,1,288,0,140000,0,5.5,1,0,2471,2.5,1
1428,1429,60.0,7200,1940,1,804,2,1,2,240,0,119000,1,6.0,1,0,1592,2.0,1
1429,1430,60.0,12546,1981,1,1440,3,1,1,467,0,182900,1,6.5,0,0,2880,2.0,1
1430,1431,60.0,21930,2005,1,1838,4,1,1,372,40,192140,0,5.0,0,0,2570,2.5,0
1431,1432,60.0,4928,1976,1,958,2,1,0,440,60,143750,1,6.0,0,0,1916,2.0,1
1432,1433,60.0,10800,1927,1,968,4,1,0,216,0,64500,1,5.0,1,0,1624,2.0,1
1433,1434,93.0,10261,2000,1,1792,3,1,1,451,0,186500,1,5.5,0,0,2728,3.5,1
1434,1435,80.0,17400,1977,1,1126,3,1,1,484,41,160000,1,5.0,0,0,2252,3.0,0
1435,1436,80.0,8400,1962,1,1537,3,1,1,462,36,174000,1,7.5,1,0,2856,2.5,1
1436,1437,60.0,9000,1971,1,864,3,1,0,528,0,120500,1,5.0,0,0,1728,1.0,1
1437,1438,96.0,12444,2008,1,1932,2,1,1,774,66,394617,1,6.5,0,0,3864,3.0,1
1438,1439,90.0,7407,1957,1,1236,2,1,0,923,158,149700,0,6.5,1,0,2148,2.0,1
1439,1440,80.0,11584,1979,1,1725,3,1,1,550,88,197000,1,6.5,0,0,2264,2.5,1
1440,1441,79.0,11526,1922,1,2555,3,1,1,672,0,191000,1,6.5,1,0,2759,2.0,0
1441,1442,82.0,4426,2004,1,848,1,1,1,420,0,149300,1,5.5,0,0,1696,2.0,0
1442,1443,85.0,11003,2008,1,2007,3,1,1,812,52,310000,1,7.5,0,0,3024,3.5,0
1443,1444,74.0,8854,1916,0,952,2,1,1,192,98,121000,1,6.0,1,0,1904,1.0,1
1444,1445,63.0,8500,2004,1,1422,3,1,0,626,60,179600,1,6.0,0,0,2844,2.0,0
1445,1446,70.0,8400,1966,1,913,3,1,0,240,0,129000,1,5.5,0,0,1727,2.0,1
1446,1447,75.0,26142,1962,1,1188,3,1,0,312,39,157900,1,6.0,0,0,2376,1.0,0
1447,1448,80.0,10000,1995,1,2090,3,1,1,556,65,240000,1,6.5,1,0,3310,3.5,1
1448,1449,70.0,11767,1910,0,1346,2,1,0,384,24,112000,1,5.5,1,1,1906,1.5,0
1449,1450,21.0,1533,1970,1,630,1,1,0,0,0,92000,1,6.0,0,1,1260,2.0,1
1450,1451,60.0,9000,1974,1,1792,4,2,0,0,45,136000,1,5.0,0,0,2688,3.0,0
1451,1452,78.0,9262,2008,1,1578,3,1,1,840,36,287090,1,6.5,1,1,3151,2.0,1
1452,1453,35.0,3675,2005,1,1072,2,1,0,525,28,145000,1,5.0,0,0,1619,2.0,1
1453,1454,90.0,17217,2006,1,1140,3,1,0,0,56,84500,1,5.0,0,0,2280,1.0,0
1454,1455,62.0,7500,2004,1,1221,2,1,0,400,113,185000,1,6.0,1,0,2442,3.0,1
1455,1456,62.0,7917,1999,1,1647,3,1,1,460,40,175000,1,5.5,1,0,2600,2.5,1
1456,1457,85.0,13175,1978,1,2073,3,1,2,500,0,210000,1,6.0,1,0,3615,3.0,0
1457,1458,66.0,9042,1941,1,2340,4,1,2,252,60,266500,1,8.0,1,1,3492,2.0,1
1458,1459,68.0,9717,1950,1,1078,2,1,0,240,0,142125,1,5.5,1,0,2156,2.0,0
1459,1460,75.0,9937,1965,1,1256,3,1,0,276,68,147500,1,5.5,0,0,2512,2.5,0
